idcontrato,tipoContrato,tipoFimContrato,CPV,adjudicante,adjudicatarios,concorrentes,precoBaseProcedimento,precoContratual,PrecoTotalEfetivo,dataDecisaoAdjudicacao,dataCelebracaoContrato,dataPublicacao,dataFechoContrato,nr_concorrentes,city,cpv_prefix,agg_cpv,contribuinte_adjudicante,contribuinte_adjudicatarios,adjudicante_clean,adjudicatarios_clean
10267580,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",60130000-8 - Serviços de transporte rodoviário de passageiros com finalidade específica,Município do Fundão,- - Paulo Jorge Cruz Gonçalves - Táxis de Valverde,"505015900-Táxis António José Jacinto | 500507988-Auto Taxi Martins e Irmão | 503313815-Transportes Serra &amp; Filhos, Lda | --Táxis Valverde",88096.26,12958.5,12815.66,2023-09-14,2023-09-22,2023-09-28,2024-08-22,4,Fundão,60,Serviços de transporte,506215695,,municipio do fundao,paulo jorge cruz goncalves taxis de valverde
10267586,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",60130000-8 - Serviços de transporte rodoviário de passageiros com finalidade específica,Município do Fundão,"Auto Táxis Martins &amp; Irmão, Lda.","505015900-Táxis António José Jacinto | 500507988-Auto Taxi Martins e Irmão | 503313815-Transportes Serra &amp; Filhos, Lda | --Táxis Valverde",88096.26,7785.0,6629.78,2023-09-14,2023-09-14,2023-09-28,2024-07-17,4,Fundão,60,Serviços de transporte,506215695,500507988,municipio do fundao,auto taxis martins &amp irmao
10267588,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",60130000-8 - Serviços de transporte rodoviário de passageiros com finalidade específica,Município do Fundão,"Auto Táxis Martin &amp; Irmão, Lda","505015900-Táxis António José Jacinto | 500507988-Auto Taxi Martins e Irmão | 503313815-Transportes Serra &amp; Filhos, Lda | --Táxis Valverde",88096.26,2669.0,2394.23,2023-09-14,2023-09-14,2023-09-28,2024-07-17,4,Fundão,60,Serviços de transporte,506215695,500507988,municipio do fundao,auto taxis martin &amp irmao
10267855,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45234120-3 - Obras relacionadas com vias férreas urbanas,"Infraestruturas de Portugal, S. A.","Extraco Construcciones e Proxetos, S.A. Sucursal em Portugal","980427568-Extraco, Construccións e Proxectos, S.A. Sucursal Portugal",600000.0,588373.09,595427.88,2023-07-21,2023-09-27,2023-09-29,2024-10-23,1,Loulé,45,Construção,503933813,980427568,infraestruturas de portugal,extraco construcciones e proxetos sucursal em portugal
10268006,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45453100-8 - Obras de recuperação,Município de Angra do Heroísmo,"TRANSJET - Construções e Transportes, Lda","512100403-TRANSJET - Construções e Transportes, Lda | 513033696-Construções Carla Enes, Unipessoal Lda | 512005761-Marques, SA",367400.0,272146.15,248785.04,2023-03-16,2023-04-12,2023-09-29,2025-08-12,3,Angra do Heroismo,45,Construção,512044040,512100403,municipio de angra do heroismo,transjet construcoes e transportes
10269063,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",63710000-9 - Serviços auxiliares dos transportes terrestres,Município de Vinhais,"Américo Fernandes &amp; Filhos, Lda","--Doro Agapito Afonso | 505553228-Taxis Guerreiro de Carvalho Ldª | 508165075-Firma Afonso Martins Patricio - Taxis Unipessoal Lda | --Alexandra Claúdia Teixeira Seixas | --Esteves Manuel Afonso Borges | 509317510-Taxis Magalhães &amp; Magalhães Lda | --Augusto César Afonso | 502710870-Vasques e Morgado lda | --Asdrubal Domingues da Cruz | 501817131-Táxis 3 R, Lda. | 510234100-Tópicos Mágicos - Unipessoal, Lda. | --ABILIO JOSE AFONSO | 505219999-Américo Fernandes &amp; Filhos, Lda | --MANUEL ANTONIO PEREIRA | 505750325-Auto taxis Serra da Nogueira lda | --Filipe Fortunato | --Silvina de Fátima Diegues Morais Ribeiro",183968.4,25477.76,20697.64,2023-08-28,2023-09-26,2023-09-29,2024-08-12,17,Vinhais,63,Serviços de transporte,501156003,505219999,municipio de vinhais,americo fernandes &amp filhos
10269349,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",30230000-0 - Equipamento informático,Instituto Politécnico do Cávado e do Ave,"PSC - Paulo S. Conde, Lda","506324729-PSC - Paulo S. Conde, Lda | 502425296-Inforlandia S.A | 513154990-ConfigBit - Soluções Tecnológicas, Unipessoal Lda | --Daniel Alexis Oliveira Pereira | 504904493-RIS2048-SISTEMAS INFORMATICOS E COMUNICAÇÕES, LDA | 501933840-Beltrão Coelho Minho | 503688827-REINO INFORMÁTICO, LDA. | 502078200-Infordigito - equipamentos de escritório lda | 503258121-EDNI - Empresa Distribiudora de Material Informático, Lda | 506121640-DOMUSNET Informática, Lda | 504030213-Prosonic - Produtos de Imagem e Comunicação S.A. | 507650387-Global Skillmind - Consultoria e Sistemas de Informação, S.A. | 502780711-Tecnirede, Comunicação de Dados S. A. | 501333401-BASE2, LDA",50000.0,17134.0,17134.0,2023-09-19,2023-09-29,2023-09-29,2024-03-05,14,Barcelos,30,Máquinas e equipamentos,503494933,506324729,instituto politecnico do cavado e do ave,psc paulo s conde
10269420,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",79341400-0 - Serviços de campanhas publicitárias,Município de Leiria,Pixel Estridente Unipessoal Lda,"514876433-Creative Eye Unipessoal, Lda. | 509119115-MEDIA PARK CENTRAL DE PRODUÇÃO | 517401134-Pixel Estridente Unipessoal Lda | 507488954-Carlos Raleiras PGM-PROJECTOS GLOBAIS MEDIA, Lda",11296.0,8998.69,8998.69,2023-09-29,2023-09-29,2023-09-29,2023-10-04,4,Leiria,79,Serviços empresariais,505181266,517401134,municipio de leiria,pixel estridente
10269694,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",34140000-0 - Veículos a motor pesados,Município de São Brás de Alportel,"Hidromaster - Conservação de Superfícies, Lda.","503193364-Simopeças - Viaturas de Limpeza Urbana, Lda | 506822044-Hidromaster - Conservação de Superfícies, Lda.",245000.0,244517.19,244517.19,2023-09-12,2023-09-29,2023-09-29,2024-09-13,2,São Brás de Alportel,34,Transportes e veículos,503219924,506822044,municipio de sao bras de alportel,hidromaster conservacao de superficies
10269735,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45233220-7 - Pavimentação de estradas,Município de Torres Vedras,"Construções Pragosa, SA","503847933-Topbet-Trabalhos de Obras Publicas e Pavimentos Betuminosos S.A. | 502496878-Construções Pragosa, S.A. | 501325174-Constradas - Estradas e Construção Civil, S.A.",648700.0,319577.61,319577.61,2023-09-12,2023-09-29,2023-09-29,2024-08-09,3,Torres Vedras,45,Construção,502173653,502496878,municipio de torres vedras,construcoes pragosa
10269778,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",37524100-8 - Jogos educativos,Município da Trofa,"BRICANTEL – COMÉRCIO DE MATERIAL ELÉTRICO DE BRAGANÇA, S.A.","514597003-DIDATIAREA, LDA | 502888539-Bricantel, Comércio de Material Electrico de Bragança, S.A. | 514543094-ZenSenses - Terapia pelos sentidos - Ana Lúcia Frutuoso Unipessoal, Lda | 517058219-Nescolar Unipessoal Lda",76291.88,28983.37,28983.37,2023-09-06,2023-09-27,2023-09-29,2024-06-21,4,Trofa,37,Cultura e desporto,504296434,502888539,municipio da trofa,bricantel comercio de material eletrico de braganca
10270003,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",15811000-6 - Produtos de panificação,Serviços de Ação Social da Universidade do Minho,Padaria Trinas lda,500209634-Padaria Trinas lda,49218.7,47369.5,43362.4,2023-09-26,2023-09-30,2023-10-02,2024-02-02,1,Braga,15,Alimentação e bebidas,680047360,500209634,servicos de acao social da universidade do minho,padaria trinas
10270162,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",31156000-4 - Fontes de alimentação interruptas,"Direção-Geral de Recursos Naturais, Segurança e Serviços Marítimos","MAXIGLOBAL - Equipamentos e Serviços de Informática, S.A.","513605371-E.S.S. - ENERGY SAFE SYSTEMS, LDA | 504040847-EFACEC ENERGIA - MÁQUINAS E EQUIPAMENTOS ELÉCTRICOS S.A. | 503074675-LCPOWER-Luis Carneiro, Soluções de Energia, SA | 504320882-MAXIGLOBAL - EQUIP SERV TELECOM.SA",73491.18,68886.18,68886.18,2023-09-06,2023-09-29,2023-10-02,2023-12-27,4,Oeiras,31,Equipamento elétrico,600084973,504320882,direcao geral de recursos naturais seguranca e servicos maritimos,maxiglobal equipamentos e servicos de informatica
10270553,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45454000-4 - Obras de reestruturação,Município de Vila Nova de Famalicão,"JMR2 - Obras Públicas e Engenharia, Lda","506442179-JMR2 - Obras Públicas e Engenharia, Lda | 504663909-Real Milenium Carmage - Construções S.A.",335000.0,329240.11,363926.81,2023-08-04,2023-09-13,2023-10-02,2024-11-26,2,Vila Nova de Famalicão,45,Construção,506663264,506442179,municipio de vila nova de famalicao,jmr2 obras publicas e engenharia
10271120,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",34928480-6 - Contentores e baldes para lixo e resíduos,Município de Elvas,"Contenur Portugal Industria e Comercio de Materiais Plasticos, SA","507736915-ENGELS LOGISTICA E AMBIENTE, UNIP.,LDA | 500276218-Sopinal - Fábrica de Equipamentos Urbanos e Metalurgia, Ldª | 515980196-Waste To Me | 507945662-Maquilotus - Comércio de Produtos de Limpeza, Lda. | 502137770-Contenur Portugal Industria e Comercio de Materiais Plasticos, SA | 500231206-Resopre - Sociedade Revendedora de Aparelhos de Precisão, S.A. | 510912842-Almoverde Environmental Solutions Lda | 514611421-ESTÚDIO D1 - SOLUÇÕES DE MANUTENÇÃO E EQUIPAMENTO PARA RESÍDUOS, LDA",60680.34,49167.5,49167.5,2023-09-14,2023-09-27,2023-10-02,2023-12-11,8,Elvas,34,Transportes e veículos,501272968,502137770,municipio de elvas,contenur portugal industria e comercio de materiais plasticos
10271520,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",72268000-1 - Serviços de fornecimento de software,"Direção-Geral do Livro, dos Arquivos e das Bibliotecas",Iberdigital Serviços de Informática Lda,"509117660-Exitus, Soluções Tecnológicas, Lda. | 507819306-Hydra IT - Tecnologias de Informação e Conteúdos, Lda. | 504904493-RIS 2048 - Sistemas Informáticos e Comunicações, S.A. | 502780711-Tecnirede, Comunicação de Dados S. A. | 510728189-CLARANET II SOLUTIONS, S.A. | 505807343-Iberdigital Serviços de Informática Lda",8100.0,6446.0,6446.0,2023-09-13,2023-10-02,2023-10-02,2023-12-18,6,Lisboa,72,Tecnologias de Informação,600084892,505807343,direcao geral do livro dos arquivos e das bibliotecas,iberdigital servicos de informatica
10271550,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Santa Casa da Misericórdia de Lisboa,"ORTOMEDICINAL - IMPORTAÇÃO, COMÉRCIO E MANUFACTURA DE PRODUTOS ORTOPÉDICOS E SIMILARES, LIMITADA","514879300-MREDIS II, lda | 502111216-ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. | 510163564-REHAPOINT, LDA. | 507120418-A Loja do Avô - Comércio de Produtos e Serviços para Seniores, Lda | 501394605-ORTOMEDICINAL - IMPORTAÇÃO, COMÉRCIO E MANUFACTURA DE PRODUTOS ORTOPÉDICOS E SIMILARES, LIMITADA | 500251177-SIORTO - SOCIEDADE INDUSTRIAL DE ORTÓPEDIA, LDA | 510576524-Quimera dos Sorrisos - Ortopedia e Geriatria, Lda. | 510501737-TEMPERSIMETRIA UNIPESSOAL, LDA. | 507757777-AUDIOVITAL, APARELHOS AUDITIVOS E ELECTROMEDICINA, LDA.",139020.0,1200.0,1200.0,2023-09-14,2023-09-14,2023-10-02,2023-12-20,9,Lisboa,33,Saúde e equipamento médico,500745471,501394605,santa casa da misericordia de lisboa,ortomedicinal importacao comercio e manufactura de produtos ortopedicos e similares limitada
10271590,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Santa Casa da Misericórdia de Lisboa,"ORTOMEDICINAL - IMPORTAÇÃO, COMÉRCIO E MANUFACTURA DE PRODUTOS ORTOPÉDICOS E SIMILARES, LIMITADA","514879300-MREDIS II, lda | 502111216-ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. | 510163564-REHAPOINT, LDA. | 507120418-A Loja do Avô - Comércio de Produtos e Serviços para Seniores, Lda | 501394605-ORTOMEDICINAL - IMPORTAÇÃO, COMÉRCIO E MANUFACTURA DE PRODUTOS ORTOPÉDICOS E SIMILARES, LIMITADA | 500251177-SIORTO - SOCIEDADE INDUSTRIAL DE ORTÓPEDIA, LDA | 510576524-Quimera dos Sorrisos - Ortopedia e Geriatria, Lda. | 510501737-TEMPERSIMETRIA UNIPESSOAL, LDA. | 507757777-AUDIOVITAL, APARELHOS AUDITIVOS E ELECTROMEDICINA, LDA.",139020.0,600.0,600.0,2023-09-14,2023-09-14,2023-10-02,2024-05-08,9,Lisboa,33,Saúde e equipamento médico,500745471,501394605,santa casa da misericordia de lisboa,ortomedicinal importacao comercio e manufactura de produtos ortopedicos e similares limitada
10271624,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Santa Casa da Misericórdia de Lisboa,"REHAPOINT, LDA.","514879300-MREDIS II, lda | 502111216-ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. | 510163564-REHAPOINT, LDA. | 507120418-A Loja do Avô - Comércio de Produtos e Serviços para Seniores, Lda | 501394605-ORTOMEDICINAL - IMPORTAÇÃO, COMÉRCIO E MANUFACTURA DE PRODUTOS ORTOPÉDICOS E SIMILARES, LIMITADA | 500251177-SIORTO - SOCIEDADE INDUSTRIAL DE ORTÓPEDIA, LDA | 510576524-Quimera dos Sorrisos - Ortopedia e Geriatria, Lda. | 510501737-TEMPERSIMETRIA UNIPESSOAL, LDA. | 507757777-AUDIOVITAL, APARELHOS AUDITIVOS E ELECTROMEDICINA, LDA.",139020.0,5930.32,5930.32,2023-09-14,2023-09-14,2023-10-02,2024-02-23,9,Lisboa,33,Saúde e equipamento médico,500745471,510163564,santa casa da misericordia de lisboa,rehapoint
10271645,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Santa Casa da Misericórdia de Lisboa,"REHAPOINT, LDA.","514879300-MREDIS II, lda | 502111216-ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. | 510163564-REHAPOINT, LDA. | 507120418-A Loja do Avô - Comércio de Produtos e Serviços para Seniores, Lda | 501394605-ORTOMEDICINAL - IMPORTAÇÃO, COMÉRCIO E MANUFACTURA DE PRODUTOS ORTOPÉDICOS E SIMILARES, LIMITADA | 500251177-SIORTO - SOCIEDADE INDUSTRIAL DE ORTÓPEDIA, LDA | 510576524-Quimera dos Sorrisos - Ortopedia e Geriatria, Lda. | 510501737-TEMPERSIMETRIA UNIPESSOAL, LDA. | 507757777-AUDIOVITAL, APARELHOS AUDITIVOS E ELECTROMEDICINA, LDA.",139020.0,4520.0,4520.0,2023-09-14,2023-09-14,2023-10-02,2024-01-31,9,Lisboa,33,Saúde e equipamento médico,500745471,510163564,santa casa da misericordia de lisboa,rehapoint
10271661,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Santa Casa da Misericórdia de Lisboa,"Quimera dos Sorrisos - Ortopedia e Geriatria, Lda.","514879300-MREDIS II, lda | 502111216-ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. | 510163564-REHAPOINT, LDA. | 507120418-A Loja do Avô - Comércio de Produtos e Serviços para Seniores, Lda | 501394605-ORTOMEDICINAL - IMPORTAÇÃO, COMÉRCIO E MANUFACTURA DE PRODUTOS ORTOPÉDICOS E SIMILARES, LIMITADA | 500251177-SIORTO - SOCIEDADE INDUSTRIAL DE ORTÓPEDIA, LDA | 510576524-Quimera dos Sorrisos - Ortopedia e Geriatria, Lda. | 510501737-TEMPERSIMETRIA UNIPESSOAL, LDA. | 507757777-AUDIOVITAL, APARELHOS AUDITIVOS E ELECTROMEDICINA, LDA.",139020.0,4915.9,4915.9,2023-09-14,2023-09-14,2023-10-02,2024-02-12,9,Lisboa,33,Saúde e equipamento médico,500745471,510576524,santa casa da misericordia de lisboa,quimera dos sorrisos ortopedia e geriatria
